,Sentiment,L1 Cluster ID,L1 Cluster,L2 Cluster ID,L2 Cluster,L2 Rating (Review),L2 Rating (Phrase),L3 Cluster ID,L3 Cluster,L3 Rating (Review),L3 Rating (Phrase),L4 ID,L4 Phrases,Review ID,Review Rating,Date,Verified Purchase,Recommended,Incentivized,Upvote,Downvote,AgeRange,SkinConcerns
705,Positive,,,,Demographic,5,5,,,,,, used it on my face throughout this past winter,P4R1147,5,29 March 2019,No,Yes,No,0,0,,Acne
706,Positive,,,,Allergy,5,5,,,,,, did not cause my skin to break out,P4R1147,5,29 March 2019,No,Yes,No,0,0,,Acne
707,Positive,,,,Texture,4,4,,,,,, absorbs into the skin pretty fast,P4R1148,4,29 March 2019,No,Yes,No,0,0,,Acne
708,Positive,,,,Skin,4,4,,,,,, super helpful for dry skin,P4R1148,4,29 March 2019,No,Yes,No,0,0,,Acne
709,Positive,,,,Skin,4,4,,,,,, ,P4R1148,4,29 March 2019,No,Yes,No,0,0,,Acne
710,Positive,,,,Skin,4,4,,,,,, my eczema spots,P4R1148,4,29 March 2019,No,Yes,No,0,0,,Acne
711,Positive,,,,Texture,3,3,,,,,, consistency is nice,P4R1150,3,27 March 2019,No,No,No,0,0,,Acne
712,Negative,,,,Allergy,3,3,,,,,, broke me out really bad,P4R1150,3,27 March 2019,No,No,No,0,0,,Acne
713,Positive,,,,Texture,5,5,,,,,, thick textured cream,P4R1151,5,26 March 2019,No,Yes,No,0,0,,Aging
714,Positive,,,,Skin,5,5,,,,,, works wonders for dry skin,P4R1151,5,26 March 2019,No,Yes,No,0,0,,Aging
715,Positive,,,,Skin,5,5,,,,,, intense hydration is what you get,P4R1151,5,26 March 2019,No,Yes,No,0,0,,Aging
716,Positive,,,,Price,5,5,,,,,, got this at half off,P4R1151,5,26 March 2019,No,Yes,No,0,0,,Aging
717,Positive,,,,Price,5,5,,,,,, amount of product and great deal,P4R1151,5,26 March 2019,No,Yes,No,0,0,,Aging
718,Positive,,,,Demographic,5,5,,,,,, Men who aren’t into a lot of fuss,P4R1151,5,26 March 2019,No,Yes,No,0,0,,Aging
719,Positive,,,,Texture,5,5,,,,,, heavy enough to sooth,P4R1154,5,25 March 2019,No,Yes,No,0,0,Over54,Acne
720,Positive,,,,Skin,5,5,,,,,, sensitive,P4R1154,5,25 March 2019,No,Yes,No,0,0,Over54,Acne
721,Positive,,,,Skin,5,5,,,,,, acne-prone skin,P4R1154,5,25 March 2019,No,Yes,No,0,0,Over54,Acne
722,Positive,,,,Odor,5,5,,,,,, Not sticky.,P4R1154,5,25 March 2019,No,Yes,No,0,0,Over54,Acne
723,Positive,,,,Texture,5,5,,,,,, without feeling heavy,P4R1157,5,17 March 2019,No,Yes,No,0,0,,Sensitivity
724,Positive,,,,Skin,5,5,,,,,, love the hydration,P4R1157,5,17 March 2019,No,Yes,No,0,0,,Sensitivity
725,Positive,,,,Skin,5,5,,,,,, sensitive skin,P4R1157,5,17 March 2019,No,Yes,No,0,0,,Sensitivity
726,Positive,,,,Application,5,5,,,,,, daily,P4R1157,5,17 March 2019,No,Yes,No,0,0,,Sensitivity
727,Positive,,,,Texture,5,5,,,,,, not oily.,P4R1159,5,16 March 2019,No,Yes,Yes,2,0,18-24,
728,Positive,,,,Texture,5,5,,,,,, not too thick.,P4R1159,5,16 March 2019,No,Yes,Yes,2,0,18-24,
729,Positive,,,,Skin,5,5,,,,,, more hydrating lotion,P4R1159,5,16 March 2019,No,Yes,Yes,2,0,18-24,
730,Positive,,,,Sentiment,5,5,,,,,, I've been using it for a week now and am in love,P4R1159,5,16 March 2019,No,Yes,Yes,2,0,18-24,
731,Positive,,,,Application,5,5,,,,,, my dry patches so well!,P4R1159,5,16 March 2019,No,Yes,Yes,2,0,18-24,
732,Positive,,,,Texture,5,5,,,,,, thick consistency,P4R1160,5,16 March 2019,No,Yes,No,0,0,,
733,Positive,,,,Texture,5,5,,,,,, hint of minty fragrance,P4R1160,5,16 March 2019,No,Yes,No,0,0,,
734,Positive,,,,Sentiment,5,5,,,,,, best!,P4R1160,5,16 March 2019,No,Yes,No,0,0,,
735,Positive,,,,Texture,4,4,,,,,, very lightweight,P4R1164,4,14 March 2019,No,Yes,No,0,0,,Blackheads
736,Positive,,,,Texture,4,4,,,,,, absorbs within seconds,P4R1164,4,14 March 2019,No,Yes,No,0,0,,Blackheads
737,Positive,,,,Skin,4,4,,,,,, very dry climate,P4R1164,4,14 March 2019,No,Yes,No,0,0,,Blackheads
738,Positive,,,,Application,4,4,,,,,, under makeup,P4R1164,4,14 March 2019,No,Yes,No,0,0,,Blackheads
739,Negative,,,,Sentiment,4,4,,,,,, don’t know if I would repurchase,P4R1164,4,14 March 2019,No,Yes,No,0,0,,Blackheads
740,Positive,,,,Texture,5,5,,,,,, without feeling heavy for a long time,P4R1167,5,13 March 2019,No,Yes,No,0,0,,Redness
741,Positive,,,,Texture,5,5,,,,,, Absorbs quickly,P4R1167,5,13 March 2019,No,Yes,No,0,0,,Redness
742,Positive,,,,Demographic,5,5,,,,,, combat winter dryness,P4R1167,5,13 March 2019,No,Yes,No,0,0,,Redness
743,Positive,,,,Texture,5,5,,,,,, does not leave it feeling greasy,P4R1170,5,13 March 2019,No,Yes,No,0,0,,Aging
744,Positive,,,,Texture,5,5,,,,,, not greasy at all,P4R1174,5,13 March 2019,No,Yes,No,0,0,,Blackheads
745,Positive,,,,Texture,5,5,,,,,, very hydrating,P4R1174,5,13 March 2019,No,Yes,No,0,0,,Blackheads
746,Positive,,,,Skin,5,5,,,,,, eliminates some of the redness on my cheeks,P4R1174,5,13 March 2019,No,Yes,No,0,0,,Blackheads
747,Positive,,,,Purchase,5,5,,,,,, Will be repurchasing,P4R1174,5,13 March 2019,No,Yes,No,0,0,,Blackheads
748,Positive,,,,Texture,5,5,,,,,, without being greasy,P4R1176,5,13 March 2019,No,Yes,No,0,0,,Aging
749,Positive,,,,Skin,5,5,,,,,, it is very dry here,P4R1176,5,13 March 2019,No,Yes,No,0,0,,Aging
750,Positive,,,,Skin,5,5,,,,,, soothe my skin,P4R1176,5,13 March 2019,No,Yes,No,0,0,,Aging
751,Positive,,,,Demographic,5,5,,,,,, live in Colorado,P4R1176,5,13 March 2019,No,Yes,No,0,0,,Aging
752,Positive,,,,Texture,5,5,,,,,, doesn’t feel heavy,P4R1182,5,05 March 2019,No,Yes,No,2,0,,Redness
753,Positive,,,,Texture,5,5,,,,,, or too oily.,P4R1182,5,05 March 2019,No,Yes,No,2,0,,Redness
754,Positive,,,,Skin,5,5,,,,,, hydrate my skin,P4R1182,5,05 March 2019,No,Yes,No,2,0,,Redness
755,Positive,,,,Texture,4,4,,,,,, beautifully moisturizing,P4R1183,4,04 March 2019,No,Yes,No,1,0,,Redness
756,Negative,,,,Ingredients,4,4,,,,,, eucalyptus oil,P4R1183,4,04 March 2019,No,Yes,No,1,0,,Redness
757,Negative,,,,Allergy,4,4,,,,,, burning sensation,P4R1183,4,04 March 2019,No,Yes,No,1,0,,Redness
758,Positive,,,,Texture,5,5,,,,,, skin tone appears more even,P4R1184,5,04 March 2019,No,Yes,No,4,0,25-34,Sun Damage
759,Positive,,,,Skin,5,5,,,,,, more moisturized,P4R1184,5,04 March 2019,No,Yes,No,4,0,25-34,Sun Damage
760,Positive,,,,Application,5,5,,,,,, my eczema patches have all but cleared,P4R1184,5,04 March 2019,No,Yes,No,4,0,25-34,Sun Damage
761,Positive,,,,Texture,3,3,,,,,, quite heavy,P4R1185,3,03 March 2019,No,Yes,No,0,0,,Aging
762,Positive,,,,Skin,3,3,,,,,, clears up dry skin,P4R1185,3,03 March 2019,No,Yes,No,0,0,,Aging
763,Positive,,,,Demographic,3,3,,,,,, used to love it in the winter months,P4R1185,3,03 March 2019,No,Yes,No,0,0,,Aging
764,Positive,,,,Brand,3,3,,,,,, replaced with Clinique face lotion,P4R1185,3,03 March 2019,No,Yes,No,0,0,,Aging
765,Negative,,,,Allergy,3,3,,,,,, broke out very bad,P4R1185,3,03 March 2019,No,Yes,No,0,0,,Aging
766,Negative,,,,Allergy,3,3,,,,,, got closed comedones,P4R1185,3,03 March 2019,No,Yes,No,0,0,,Aging
767,Positive,,,,Texture,5,5,,,,,, not too oily or sticky,P4R1199,5,22 February 2019,No,Yes,No,0,0,,Aging
768,Positive,,,,Texture,5,5,,,,,, not heavy at all,P4R1200,5,21 February 2019,No,Yes,No,0,0,,Aging
769,Positive,,,,Skin,5,5,,,,,, Any dry patches or flaking,P4R1200,5,21 February 2019,No,Yes,No,0,0,,Aging
770,Positive,,,,Skin,5,5,,,,,, game changer especially as my skin adjusts to the use of a retinol,P4R1200,5,21 February 2019,No,Yes,No,0,0,,Aging
771,Positive,,,,Performance,5,5,,,,,, 8  hours after initial application,P4R1200,5,21 February 2019,No,Yes,No,0,0,,Aging
772,Positive,,,,Texture,5,5,,,,,, doesn’t have any smell,P4R1205,5,19 February 2019,No,Yes,No,0,0,,Acne
773,Negative,,,,Application,5,5,,,,,, winter as for my oily skin,P4R1205,5,19 February 2019,No,Yes,No,0,0,,Acne
774,Positive,,,,Texture,5,5,,,,,, never ever greasy,P4R1208,5,17 February 2019,No,Yes,No,0,1,,Acne
775,Positive,,,,Texture,5,5,,,,,, ot fully absorb into the skin,P4R1208,5,17 February 2019,No,Yes,No,0,1,,Acne
776,Positive,,,,Texture,5,5,,,,,, oesn’t ever plan on stopping,P4R1208,5,17 February 2019,No,Yes,No,0,1,,Acne
777,Positive,,,,Skin,5,5,,,,,, acne prone,P4R1208,5,17 February 2019,No,Yes,No,0,1,,Acne
778,Positive,,,,Performance,5,5,,,,,, my skin so soft,P4R1208,5,17 February 2019,No,Yes,No,0,1,,Acne
779,Positive,,,,Texture,5,5,,,,,, not oily or greasy either!,P4R1222,5,12 February 2019,No,Yes,No,0,0,,Blackheads
780,Positive,,,,Performance,5,5,,,,,, lasts so long,P4R1222,5,12 February 2019,No,Yes,No,0,0,,Blackheads
781,Positive,,,,Texture,5,5,,,,,, sinks in SO quickly,P4R1223,5,12 February 2019,No,Yes,No,0,1,,Acne
782,Positive,,,,Skin,5,5,,,,,, super hydrating,P4R1223,5,12 February 2019,No,Yes,No,0,1,,Acne
783,Positive,,,,Skin,5,5,,,,,, super sensitive skin,P4R1223,5,12 February 2019,No,Yes,No,0,1,,Acne
784,Positive,,,,Sentiment,5,5,,,,,, I will never buy another moisturizer again,P4R1223,5,12 February 2019,No,Yes,No,0,1,,Acne
785,Positive,,,,Purchase,5,5,,,,,, buy the large tube,P4R1223,5,12 February 2019,No,Yes,No,0,1,,Acne
786,Positive,,,,Performance,5,5,,,,,, face has never been this glowing,P4R1223,5,12 February 2019,No,Yes,No,0,1,,Acne
787,Positive,,,,Packaging,5,5,,,,,, large tube also lasted about a year,P4R1223,5,12 February 2019,No,Yes,No,0,1,,Acne
788,Positive,,,,Texture,5,5,,,,,, light to the touch,P4R1227,5,12 February 2019,No,Yes,No,0,0,,Acne
789,Positive,,,,Texture,5,5,,,,,, non greasy,P4R1227,5,12 February 2019,No,Yes,No,0,0,,Acne
790,Positive,,,,Skin,5,5,,,,,, dry face,P4R1227,5,12 February 2019,No,Yes,No,0,0,,Acne
791,Positive,,,,Skin,5,5,,,,,, rough skin,P4R1227,5,12 February 2019,No,Yes,No,0,0,,Acne
792,Positive,,,,Purchase,5,5,,,,,, I bought this,P4R1227,5,12 February 2019,No,Yes,No,0,0,,Acne
793,Positive,,,,Texture,5,5,,,,,, so rich,P4R1234,5,06 February 2019,No,Yes,No,0,0,,Aging
794,Positive,,,,Texture,5,5,,,,,, soaks I’m so well,P4R1234,5,06 February 2019,No,Yes,No,0,0,,Aging
795,Positive,,,,Sentiment,5,5,,,,,, I love love this product,P4R1234,5,06 February 2019,No,Yes,No,0,0,,Aging
796,Positive,,,,Price,5,5,,,,,, Worth the cost,P4R1234,5,06 February 2019,No,Yes,No,0,0,,Aging
797,Positive,,,,Application,5,5,,,,,, chemical burns on my hands and feet,P4R1234,5,06 February 2019,No,Yes,No,0,0,,Aging
798,Positive,,,,Texture,5,5,,,,,, without feeling greasy or sticky,P4R1237,5,04 February 2019,No,Yes,No,0,0,,Aging
799,Positive,,,,Skin,5,5,,,,,, dry skin especially during winter,P4R1237,5,04 February 2019,No,Yes,No,0,0,,Aging
800,Positive,,,,Texture,5,5,,,,,, doesn’t make me look greasy,P4R1240,5,04 February 2019,No,Yes,No,0,0,,
801,Positive,,,,Skin,5,5,,,,,, concerned because she has dry skin,P4R1240,5,04 February 2019,No,Yes,No,0,0,,
802,Positive,,,,Skin,5,5,,,,,, doesn’t make me look greasy,P4R1240,5,04 February 2019,No,Yes,No,0,0,,
803,Positive,,,,Motivation,5,5,,,,,, saw Kathleenlights mention it,P4R1240,5,04 February 2019,No,Yes,No,0,0,,
804,Negative,,,,Competitor,5,5,,,,,, Kiehl’s midnight recovery concentrate,P4R1240,5,04 February 2019,No,Yes,No,0,0,,
805,Positive,,,,Texture,5,5,,,,,, without being heavy or greasy,P4R1241,5,03 February 2019,No,Yes,No,0,0,,Blackheads
806,Positive,,,,Temperature,5,5,,,,,, reached -30 below,P4R1241,5,03 February 2019,No,Yes,No,0,0,,Blackheads
807,Positive,,,,Skin,5,5,,,,,, protected my skin,P4R1241,5,03 February 2019,No,Yes,No,0,0,,Blackheads
808,Positive,,,,Skin,5,5,,,,,, from becoming dry and cracked,P4R1241,5,03 February 2019,No,Yes,No,0,0,,Blackheads
809,Positive,,,,Skin,5,5,,,,,, works wonders on dry elbows,P4R1241,5,03 February 2019,No,Yes,No,0,0,,Blackheads
810,Positive,,,,Skin,5,5,,,,,, knees,P4R1241,5,03 February 2019,No,Yes,No,0,0,,Blackheads
811,Positive,,,,Skin,5,5,,,,,, and eczema,P4R1241,5,03 February 2019,No,Yes,No,0,0,,Blackheads
812,Positive,,,,Demographic,5,5,,,,,, I live in Minneapolis,P4R1241,5,03 February 2019,No,Yes,No,0,0,,Blackheads
813,Positive,,,,Demographic,5,5,,,,,, Minnesota,P4R1241,5,03 February 2019,No,Yes,No,0,0,,Blackheads
814,Positive,,,,Texture,5,5,,,,,, thick but feels light,P4R1245,5,02 February 2019,No,Yes,No,0,0,,Acne
815,Positive,,,,Skin,5,5,,,,,, had acne... it’s gone,P4R1245,5,02 February 2019,No,Yes,No,0,0,,Acne
816,Positive,,,,Sentiment,5,5,,,,,, I would recommend,P4R1245,5,02 February 2019,No,Yes,No,0,0,,Acne
817,Positive,,,,Demographic,5,5,,,,,, live in AZ,P4R1245,5,02 February 2019,No,Yes,No,0,0,,Acne
818,Positive,,,,Application,5,5,,,,,, every night (especially after I shower,P4R1245,5,02 February 2019,No,Yes,No,0,0,,Acne
819,Positive,,,,Application,5,5,,,,,,,P4R1245,5,02 February 2019,No,Yes,No,0,0,,Acne
820,Positive,,,,Texture,3,3,,,,,, like the texture,P4R1247,3,31 January 2019,No,Yes,No,1,0,,Aging
821,Positive,,,,Allergy,3,3,,,,,, has not made me break out,P4R1247,3,31 January 2019,No,Yes,No,1,0,,Aging
822,Negative,,,,Performance,3,3,,,,,, not nearly hydrating enough,P4R1247,3,31 January 2019,No,Yes,No,1,0,,Aging
823,Positive,,,,Texture,5,5,,,,,, wake up with baby soft,P4R1248,5,31 January 2019,No,Yes,No,0,0,,Aging
824,Positive,,,,Application,5,5,,,,,, retinol & elephant oil,P4R1248,5,31 January 2019,No,Yes,No,0,0,,Aging
825,Positive,,,,Texture,5,5,,,,,, absorbs well,P4R1257,5,25 January 2019,No,Yes,No,0,0,,Acne
826,Positive,,,,Skin,5,5,,,,,, reactions to lotions,P4R1257,5,25 January 2019,No,Yes,No,0,0,,Acne
827,Positive,,,,Skin,5,5,,,,,, not as greasy,P4R1257,5,25 January 2019,No,Yes,No,0,0,,Acne
828,Positive,,,,Texture,5,5,,,,,, did not make my face feel greasy,P4R1259,5,23 January 2019,No,Yes,No,0,0,,Aging
829,Positive,,,,Motivation,5,5,,,,,, got this in a kit,P4R1259,5,23 January 2019,No,Yes,No,0,0,,Aging
830,Positive,,,,Application,5,5,,,,,, applied my prescription tretinoin cream,P4R1259,5,23 January 2019,No,Yes,No,0,0,,Aging
831,Positive,,,,Texture,5,5,,,,,, Very thick,P4R1261,5,23 January 2019,No,Yes,No,0,0,,Acne
832,Positive,,,,Performance,5,5,,,,,, my face is so soft,P4R1261,5,23 January 2019,No,Yes,No,0,0,,Acne
833,Positive,,,,Application,5,5,,,,,, my face is so soft,P4R1261,5,23 January 2019,No,Yes,No,0,0,,Acne
834,Positive,,,,Texture,5,5,,,,,, not too thick and goopy,P4R1262,5,22 January 2019,No,Yes,No,4,0,25-34,Dark Circles
835,Positive,,,,Texture,5,5,,,,,,,P4R1262,5,22 January 2019,No,Yes,No,4,0,25-34,Dark Circles
836,Positive,,,,Price,5,5,,,,,, LOVE the price point,P4R1262,5,22 January 2019,No,Yes,No,4,0,25-34,Dark Circles
837,Positive,,,,Demographic,5,5,,,,,, used it a few times on my 4 year olds face,P4R1262,5,22 January 2019,No,Yes,No,4,0,25-34,Dark Circles
838,Positive,,,,Texture,5,5,,,,,, not greasy,P4R1267,5,21 January 2019,No,Yes,No,0,0,,Dullness
839,Positive,,,,Texture,5,5,,,,,, Kiehls,P4R1267,5,21 January 2019,No,Yes,No,0,0,,Dullness
840,Positive,,,,Texture,5,5,,,,,, was too heavy,P4R1267,5,21 January 2019,No,Yes,No,0,0,,Dullness
841,Positive,,,,Skin,5,5,,,,,, super moisturizing,P4R1267,5,21 January 2019,No,Yes,No,0,0,,Dullness
842,Positive,,,,Price,5,5,,,,,, it's cheaper,P4R1267,5,21 January 2019,No,Yes,No,0,0,,Dullness
843,Positive,,,,Application,5,5,,,,,, love it under my makeup,P4R1267,5,21 January 2019,No,Yes,No,0,0,,Dullness
844,Positive,,,,Texture,5,5,,,,,, does not feel greasy,P4R1274,5,15 January 2019,No,Yes,No,0,0,,Redness
845,Positive,,,,Skin,5,5,,,,,, very dry,P4R1274,5,15 January 2019,No,Yes,No,0,0,,Redness
846,Positive,,,,Skin,5,5,,,,,, acne-prone skin,P4R1274,5,15 January 2019,No,Yes,No,0,0,,Redness
847,Positive,,,,Sentiment,5,5,,,,,, ultra repair cream by first aid beauty,P4R1274,5,15 January 2019,No,Yes,No,0,0,,Redness
848,Positive,,,,Application,5,5,,,,,, works well under makeup,P4R1274,5,15 January 2019,No,Yes,No,0,0,,Redness
849,Positive,,,,Texture,4,4,,,,,, doesn't leave me in shock and awe,P4R1278,4,12 January 2019,No,Yes,No,0,0,18-24,
850,Positive,,,,Skin,4,4,,,,,, very very dry skin,P4R1278,4,12 January 2019,No,Yes,No,0,0,18-24,
851,Positive,,,,Motivation,4,4,,,,,, probably the best purchase I've ever made,P4R1278,4,12 January 2019,No,Yes,No,0,0,18-24,
852,Negative,,,,Sentiment,4,4,,,,,, not 5),P4R1278,4,12 January 2019,No,Yes,No,0,0,18-24,
853,Negative,,,,Sentiment,4,4,,,,,, but it's nice,P4R1278,4,12 January 2019,No,Yes,No,0,0,18-24,
854,Positive,,,,Texture,5,5,,,,,, Creamy and soft,P4R1283,5,10 January 2019,No,Yes,No,4,1,45-54,Aging
855,Positive,,,,Skin,5,5,,,,,, parched winter skin,P4R1283,5,10 January 2019,No,Yes,No,4,1,45-54,Aging
856,Positive,,,,Packaging,5,5,,,,,, lot of product is given for the price,P4R1283,5,10 January 2019,No,Yes,No,4,1,45-54,Aging
857,Positive,,,,Application,5,5,,,,,, my foundation goes over it without issue,P4R1283,5,10 January 2019,No,Yes,No,4,1,45-54,Aging
858,Positive,,,,Texture,5,5,,,,,, wakes up in the morning,P4R1285,5,10 January 2019,No,Yes,No,0,0,,Aging
859,Positive,,,,Texture,5,5,,,,,, my skin feels smooth,P4R1285,5,10 January 2019,No,Yes,No,0,0,,Aging
860,Positive,,,,Skin,5,5,,,,,, Clears up any dry spots,P4R1285,5,10 January 2019,No,Yes,No,0,0,,Aging
861,Positive,,,,Sentiment,5,5,,,,,, best lotion I’ve ever used,P4R1285,5,10 January 2019,No,Yes,No,0,0,,Aging
862,Positive,,,,Price,5,5,,,,,, worth every penny,P4R1285,5,10 January 2019,No,Yes,No,0,0,,Aging
863,Positive,,,,Texture,5,5,,,,,, not to light,P4R1286,5,10 January 2019,No,Yes,No,0,0,,Acne
864,Positive,,,,Texture,4,4,,,,,, has not irritated my skin,P4R1287,4,10 January 2019,No,Yes,No,0,0,,Acne
865,Positive,,,,Texture,4,4,,,,,, immediately disappears after the cream absorbs,P4R1287,4,10 January 2019,No,Yes,No,0,0,,Acne
866,Positive,,,,Skin,4,4,,,,,, more oily,P4R1287,4,10 January 2019,No,Yes,No,0,0,,Acne
867,Positive,,,,Odor,4,4,,,,,, has no scent,P4R1287,4,10 January 2019,No,Yes,No,0,0,,Acne
868,Positive,,,,Demographic,4,4,,,,,, those with drier skin,P4R1287,4,10 January 2019,No,Yes,No,0,0,,Acne
869,Positive,,,,Demographic,4,4,,,,,, live in colder climates,P4R1287,4,10 January 2019,No,Yes,No,0,0,,Acne
870,Positive,,,,Texture,5,5,,,,,, non greasy,P4R1288,5,10 January 2019,No,Yes,No,0,0,,Dark Circles
871,Positive,,,,Skin,5,5,,,,,, dry,P4R1288,5,10 January 2019,No,Yes,No,0,0,,Dark Circles
872,Positive,,,,Skin,5,5,,,,,, discolorations!,P4R1288,5,10 January 2019,No,Yes,No,0,0,,Dark Circles
873,Positive,,,,Demographic,5,5,,,,,, Age 59,P4R1288,5,10 January 2019,No,Yes,No,0,0,,Dark Circles
874,Positive,,,,Demographic,5,5,,,,,, lives in the dry mountains of Southern California,P4R1288,5,10 January 2019,No,Yes,No,0,0,,Dark Circles
875,Positive,,,,Texture,5,5,,,,,, absorbs well,P4R1295,5,09 January 2019,No,Yes,No,0,0,,Acne
876,Positive,,,,Texture,5,5,,,,,, doesn't smell,P4R1295,5,09 January 2019,No,Yes,No,0,0,,Acne
877,Positive,,,,Texture,5,5,,,,,, isn't greasy,P4R1295,5,09 January 2019,No,Yes,No,0,0,,Acne
878,Positive,,,,Skin,5,5,,,,,, very dry skin,P4R1295,5,09 January 2019,No,Yes,No,0,0,,Acne
879,Positive,,,,Skin,5,5,,,,,, acne prone,P4R1295,5,09 January 2019,No,Yes,No,0,0,,Acne
880,Positive,,,,Price,5,5,,,,,, pricey for me,P4R1295,5,09 January 2019,No,Yes,No,0,0,,Acne
881,Positive,,,,Odor,5,5,,,,,, doesn't smell,P4R1295,5,09 January 2019,No,Yes,No,0,0,,Acne
882,Positive,,,,Texture,5,5,,,,,, without leaving my skin greas,P4R1299,5,08 January 2019,No,Yes,No,0,0,,Blackheads
883,Positive,,,,Brand,5,5,,,,,, fan of FAB products,P4R1299,5,08 January 2019,No,Yes,No,0,0,,Blackheads
884,Positive,,,,Texture,5,5,,,,,, so smooth,P4R1311,5,01 January 2019,No,Yes,No,1,0,,Redness
885,Positive,,,,Skin,5,5,,,,,, extremely dry skin,P4R1311,5,01 January 2019,No,Yes,No,1,0,,Redness
886,Positive,,,,Skin,5,5,,,,,, soaks into your skin,P4R1311,5,01 January 2019,No,Yes,No,1,0,,Redness
887,Positive,,,,Skin,5,5,,,,,, moisturizes your skin,P4R1311,5,01 January 2019,No,Yes,No,1,0,,Redness
888,Positive,,,,Skin,5,5,,,,,, no more dry patches,P4R1311,5,01 January 2019,No,Yes,No,1,0,,Redness
889,Positive,,,,Motivation,5,5,,,,,, I am so glad I did,P4R1311,5,01 January 2019,No,Yes,No,1,0,,Redness
890,Positive,,,,Texture,4,4,,,,,, didnt feel greasy at all),P4R1312,4,01 January 2019,No,Yes,No,0,0,,Dark Circles
891,Positive,,,,Texture,5,5,,,,,, texture is similar to a sherbert,P4R1317,5,28 December 2018,No,Yes,No,0,0,,Acne
892,Positive,,,,Skin,5,5,,,,,, Great for eczema,P4R1317,5,28 December 2018,No,Yes,No,0,0,,Acne
893,Positive,,,,Skin,5,5,,,,,, oatmeal helps manage,P4R1317,5,28 December 2018,No,Yes,No,0,0,,Acne
894,Positive,,,,Texture,5,5,,,,,, not clogging my pores,P4R1322,5,26 December 2018,No,Yes,No,0,0,,Acne
895,Positive,,,,Texture,5,5,,,,,, feeling too greasy,P4R1322,5,26 December 2018,No,Yes,No,0,0,,Acne
896,Positive,,,,Skin,5,5,,,,,, handled it all,P4R1322,5,26 December 2018,No,Yes,No,0,0,,Acne
897,Positive,,,,Skin,5,5,,,,,, acne prone/combo,P4R1322,5,26 December 2018,No,Yes,No,0,0,,Acne
898,Positive,,,,Skin,5,5,,,,,, super dry nose,P4R1322,5,26 December 2018,No,Yes,No,0,0,,Acne
899,Positive,,,,Skin,5,5,,,,,, super oily forehead,P4R1322,5,26 December 2018,No,Yes,No,0,0,,Acne
900,Positive,,,,Texture,5,5,,,,,, without feeling greasy,P4R1325,5,23 December 2018,No,Yes,No,0,0,,Acne
901,Positive,,,,Skin,5,5,,,,,, extremely dry skin,P4R1325,5,23 December 2018,No,Yes,No,0,0,,Acne
902,Positive,,,,Skin,5,5,,,,,, kids with eczema,P4R1325,5,23 December 2018,No,Yes,No,0,0,,Acne
903,Positive,,,,Odor,5,5,,,,,, doesn't have a strong scent,P4R1325,5,23 December 2018,No,Yes,No,0,0,,Acne
904,Positive,,,,Texture,5,5,,,,,, doesn't make it feel greasy,P4R1329,5,18 December 2018,No,Yes,No,0,0,,Aging
905,Positive,,,,Skin,5,5,,,,,, my son and I both have eczema,P4R1329,5,18 December 2018,No,Yes,No,0,0,,Aging
906,Positive,,,,Skin,5,5,,,,,, soothes my dry itchy skin,P4R1329,5,18 December 2018,No,Yes,No,0,0,,Aging
907,Positive,,,,Sentiment,5,5,,,,,, I enjoy the very light natural scent,P4R1329,5,18 December 2018,No,Yes,No,0,0,,Aging
908,Positive,,,,Texture,4,4,,,,,, thick and hydrating without feeling sticky,P4R1332,4,17 December 2018,No,Yes,No,0,0,,Acne
909,Positive,,,,Price,4,4,,,,,, definitely a good price point,P4R1332,4,17 December 2018,No,Yes,No,0,0,,Acne
910,Positive,,,,Packaging,4,4,,,,,, 6 oz jar is pretty big,P4R1332,4,17 December 2018,No,Yes,No,0,0,,Acne
911,Positive,,,,Packaging,4,4,,,,,, Bonus that this can be used on other places,P4R1332,4,17 December 2018,No,Yes,No,0,0,,Acne
912,Negative,,,,Sentiment,4,4,,,,,, comparable to Lala Whipped face cream by Drunk Elephant,P4R1332,4,17 December 2018,No,Yes,No,0,0,,Acne
913,Negative,,,,Odor,4,4,,,,,, smells very medicated,P4R1332,4,17 December 2018,No,Yes,No,0,0,,Acne
914,Positive,,,,Texture,5,5,,,,,, Lightweight,P4R1334,5,17 December 2018,No,Yes,No,0,0,,Aging
915,Positive,,,,Sent,5,5,,,,,, Neutral sent,P4R1334,5,17 December 2018,No,Yes,No,0,0,,Aging
916,Positive,,,,Purchase,5,5,,,,,, I'd snap it up quick,P4R1334,5,17 December 2018,No,Yes,No,0,0,,Aging
917,Negative,,,,Packaging,5,5,,,,,, wish they had a extra large with a pump,P4R1334,5,17 December 2018,No,Yes,No,0,0,,Aging
918,Positive,,,,Texture,5,5,,,,,, Only a tiny amount warmed betwee,P4R1336,5,17 December 2018,No,Yes,No,0,0,,Aging
919,Positive,,,,Application,5,5,,,,,, following a lightly applied serum,P4R1336,5,17 December 2018,No,Yes,No,0,0,,Aging
920,Positive,,,,Texture,5,5,,,,,, super thick,P4R1350,5,13 December 2018,No,Yes,No,0,0,,
921,Positive,,,,Texture,5,5,,,,,, creamy & emollient,P4R1350,5,13 December 2018,No,Yes,No,0,0,,
922,Positive,,,,Odor,5,5,,,,,, smells amazing,P4R1350,5,13 December 2018,No,Yes,No,0,0,,
